CustomerId,FirstName,LastName,Country,Email,InvoiceDate,InvoiceTotal,TrackName,Composer,AlbumTitle,Genre
40,Dominique,Lefebvre,France,dominiquelefebvre@gmail.com,2011-06-19 00:00:00,2.98,Through a Looking Glass,,"Lost, Season 3",Drama
40,Dominique,Lefebvre,France,dominiquelefebvre@gmail.com,2011-06-19 00:00:00,2.98,Your Time Is Gonna Come,"Page, Jones",Un-Led-Ed,Rock
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-06-19 00:00:00,3.98,"Battlestar Galactica, Pt. 2",,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-06-19 00:00:00,3.98,"Lost Planet of the Gods, Pt. 1",,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-06-20 00:00:00,7.96,The Lost Warrior,,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-06-20 00:00:00,7.96,"The Gun On Ice Planet Zero, Pt. 1",,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-06-20 00:00:00,7.96,The Magnificent Warriors,,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-06-20 00:00:00,7.96,"The Living Legend, Pt. 1",,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
48,Johannes,Van der Berg,Netherlands,johavanderberg@yahoo.nl,2011-06-21 00:00:00,8.94,"War of the Gods, Pt. 2",,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
48,Johannes,Van der Berg,Netherlands,johavanderberg@yahoo.nl,2011-06-21 00:00:00,8.94,"Greetings from Earth, Pt. 2",,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
48,Johannes,Van der Berg,Netherlands,johavanderberg@yahoo.nl,2011-06-21 00:00:00,8.94,The Hand of God,,"Battlestar Galactica (Classic), Season 1",Sci Fi & Fantasy
48,Johannes,Van der Berg,Netherlands,johavanderberg@yahoo.nl,2011-06-21 00:00:00,8.94,Instant Karma,,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop
48,Johannes,Van der Berg,Netherlands,johavanderberg@yahoo.nl,2011-06-21 00:00:00,8.94,Cold Turkey,,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop
48,Johannes,Van der Berg,Netherlands,johavanderberg@yahoo.nl,2011-06-21 00:00:00,8.94,"Oh, My Love",,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Imagine,,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,[Just Like] Starting Over,,Instant Karma: The Amnesty International Campaign to Save Darfur,Pop
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Fairies Wear Boots,,Speak of the Devil,Rock
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,"Sabbath, Bloody Sabbath",,Speak of the Devil,Rock
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Loving You Sunday Morning,,20th Century Masters - The Millennium Collection: The Best of Scorpions,Rock
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Tease Me Please Me,,20th Century Masters - The Millennium Collection: The Best of Scorpions,Rock
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Top O' The Morning To Ya,E. Schrody/L. Dimant,House of Pain,Hip Hop/Rap
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Guess Who's Back,E. Schrody/L. Muggerud,House of Pain,Hip Hop/Rap
54,Steve,Murray,United Kingdom,steve.murray@yahoo.uk,2011-06-24 00:00:00,8.91,Feel It,E. Schrody/R. Medrano,House of Pain,Hip Hop/Rap
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Um Lugar ao Sol,,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Chega no Suingue,,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,The Economist,,"LOST, Season 4",Drama
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Din Din Wo (Little Child),Habib Koité,Muso Ko,World
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Something Nice Back Home,,"LOST, Season 4",Drama
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Call Me a Dog,,Temple of the Dog,Alternative
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Safe and Sound,Chris Cornell,Carry On,Alternative
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Disappearing Act,Chris Cornell,Carry On,Alternative
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Shape of Things to Come,,Revelations,Alternative
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Canon and Gigue in D Major: I. Canon,Johann Pachelbel,Pachelbel: Canon & Gigue,Classical
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso",Franz Joseph Haydn,Haydn: Symphonies 99 - 104,Classical
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,"Jupiter, the Bringer of Jollity",Gustav Holst,"Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies",Classical
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Nikolai Rimsky-Korsakov,Scheherazade,Classical
4,Bjørn,Hansen,Norway,bjorn.hansen@yahoo.no,2011-06-29 00:00:00,15.86,Two Fanfares for Orchestra: II. Short Ride in a Fast Machine,John Adams,"Adams, John: The Chairman Dances",Classical
18,Michelle,Brooks,USA,michelleb@aol.com,2011-07-07 00:00:00,0.99,Rehab,,Back to Black,R&B/Soul
19,Tim,Goyer,USA,tgoyer@apple.com,2011-07-20 00:00:00,1.98,You Know I'm No Good,,Back to Black,R&B/Soul
19,Tim,Goyer,USA,tgoyer@apple.com,2011-07-20 00:00:00,1.98,Me & Mr. Jones,,Back to Black,R&B/Soul
21,Kathy,Chase,USA,kachase@hotmail.com,2011-07-20 00:00:00,1.98,Back to Black,Mark Ronson,Back to Black,R&B/Soul
21,Kathy,Chase,USA,kachase@hotmail.com,2011-07-20 00:00:00,1.98,Tears Dry On Their Own,Nickolas Ashford & Valerie Simpson,Back to Black,R&B/Soul
23,John,Gordon,USA,johngordon22@yahoo.com,2011-07-21 00:00:00,3.96,Some Unholy War,,Back to Black,R&B/Soul
23,John,Gordon,USA,johngordon22@yahoo.com,2011-07-21 00:00:00,3.96,You Know I'm No Good (feat. Ghostface Killah),,Back to Black,R&B/Soul
23,John,Gordon,USA,johngordon22@yahoo.com,2011-07-21 00:00:00,3.96,Intro / Stronger Than Me,,Frank,Pop
23,John,Gordon,USA,johngordon22@yahoo.com,2011-07-21 00:00:00,3.96,F**k Me Pumps,Salaam Remi,Frank,Pop
27,Patrick,Gray,USA,patrick.gray@aol.com,2011-07-22 00:00:00,5.94,Take the Box,Luke Smith,Frank,Pop
27,Patrick,Gray,USA,patrick.gray@aol.com,2011-07-22 00:00:00,5.94,Amy Amy Amy (Outro),"Astor Campbell, Delroy ""Chris"" Cooper, Donovan Jackson, Dorothy Fields, Earl Chinna Smith, Felix Howard, Gordon Williams, James Moody, Jimmy McHugh, Matt Rowe, Salaam Remi & Stefan Skarbek",Frank,Pop
27,Patrick,Gray,USA,patrick.gray@aol.com,2011-07-22 00:00:00,5.94,"A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno",,Mendelssohn: A Midsummer Night's Dream,Classical
27,Patrick,Gray,USA,patrick.gray@aol.com,2011-07-22 00:00:00,5.94,"Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo",Henryk Górecki,Górecki: Symphony No. 3,Classical
27,Patrick,Gray,USA,patrick.gray@aol.com,2011-07-22 00:00:00,5.94,Symphony No. 2: III. Allegro vivace,Kurt Weill,Weill: The Seven Deadly Sins,Classical
27,Patrick,Gray,USA,patrick.gray@aol.com,2011-07-22 00:00:00,5.94,"Metopes, Op. 29: Calypso",Karol Szymanowski,"Szymanowski: Piano Works, Vol. 1",Classical
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia,,Respighi:Pines of Rome,Classical
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,Balls to the Wall,,Balls to the Wall,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,Inject The Venom,"Angus Young, Malcolm Young, Brian Johnson",For Those About To Rock We Salute You,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,Spellbound,"Angus Young, Malcolm Young, Brian Johnson",For Those About To Rock We Salute You,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,Overdose,AC/DC,Let There Be Rock,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,What It Takes,"Steven Tyler, Joe Perry, Desmond Child",Big Ones,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,Deuces Are Wild,"Steven Tyler, Jim Vallance",Big Ones,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,All I Really Want,Alanis Morissette & Glenn Ballard,Jagged Little Pill,Rock
33,Ellie,Sullivan,Canada,ellie.sullivan@shaw.ca,2011-07-25 00:00:00,8.91,You Learn,Alanis Morissette & Glenn Ballard,Jagged Little Pill,Rock
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,Sea Of Sorrow,Jerry Cantrell,Facelift,Rock
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,Real Thing,"Jerry Cantrell, Layne Staley",Facelift,Rock
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,Falando De Amor,,Warner 25 Anos,Jazz
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,The Unforgiven,Apocalyptica,Plays Metallica By Four Cellos,Metal
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,Like a Stone,Audioslave/Chris Cornell,Audioslave,Rock
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,The Last Remaining Light,Audioslave/Chris Cornell,Audioslave,Rock
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,Yesterday To Tomorrow,"Cornell, Commerford, Morello, Wilk",Out Of Exile,Alternative & Punk
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,C'Mon Everybody,Eddie Cochran/Jerry Capehart,BackBeat Soundtrack,Rock And Roll
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,"Spanish moss-""A sound portrait""-Spanish moss",Billy Cobham,The Best Of Billy Cobham,Jazz
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,All For You,,Alcohol Fueled Brewtality Live! [Disc 1],Metal
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,The Begining... At Last,,Alcohol Fueled Brewtality Live! [Disc 1],Metal
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,N.I.B.,,Black Sabbath,Metal
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Black Sabbath Vol. 4 (Remaster),Metal
42,Wyatt,Girard,France,wyatt.girard@yahoo.fr,2011-07-30 00:00:00,13.86,A Statistic,,Body Count,Alternative & Punk
56,Diego,Gutiérrez,Argentina,diego.gutierrez@yahoo.ar,2011-08-07 00:00:00,0.99,Chemical Wedding,Roy Z,Chemical Wedding,Metal
57,Luis,Rojas,Chile,luisrojas@yahoo.cl,2011-08-20 00:00:00,1.98,The Tower,Roy Z,Chemical Wedding,Metal
57,Luis,Rojas,Chile,luisrojas@yahoo.cl,2011-08-20 00:00:00,1.98,Killing Floor,Adrian Smith,Chemical Wedding,Metal
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-08-20 00:00:00,1.98,Gates Of Urizen,Roy Z,Chemical Wedding,Metal
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-08-20 00:00:00,1.98,Trupets Of Jericho,Roy Z,Chemical Wedding,Metal
2,Leonie,Köhler,Germany,leonekohler@surfeu.de,2011-08-21 00:00:00,3.96,The Alchemist,Roy Z,Chemical Wedding,Metal
2,Leonie,Köhler,Germany,leonekohler@surfeu.de,2011-08-21 00:00:00,3.96,First Time I Met The Blues,Eurreal Montgomery,The Best Of Buddy Guy - The Millenium Collection,Blues
2,Leonie,Köhler,Germany,leonekohler@surfeu.de,2011-08-21 00:00:00,3.96,Stone Crazy,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues
2,Leonie,Köhler,Germany,leonekohler@surfeu.de,2011-08-21 00:00:00,3.96,When My Left Eye Jumps,Al Perkins/Willie Dixon,The Best Of Buddy Guy - The Millenium Collection,Blues
6,Helena,Holý,Czech Republic,hholy@gmail.com,2011-08-22 00:00:00,5.94,My Time After Awhile,Robert Geddins/Ron Badger/Sheldon Feinberg,The Best Of Buddy Guy - The Millenium Collection,Blues
6,Helena,Holý,Czech Republic,hholy@gmail.com,2011-08-22 00:00:00,5.94,Prenda Minha,Tradicional,Prenda Minha,Latin
6,Helena,Holý,Czech Republic,hholy@gmail.com,2011-08-22 00:00:00,5.94,"Texto ""Verdade Tropical""",Caetano Veloso,Prenda Minha,Latin
6,Helena,Holý,Czech Republic,hholy@gmail.com,2011-08-22 00:00:00,5.94,Carolina,Chico Buarque,Prenda Minha,Latin
6,Helena,Holý,Czech Republic,hholy@gmail.com,2011-08-22 00:00:00,5.94,Linha Do Equador,Caetano Veloso - Djavan,Prenda Minha,Latin
6,Helena,Holý,Czech Republic,hholy@gmail.com,2011-08-22 00:00:00,5.94,Vida Boa,Fausto Nilo - Armandinho,Prenda Minha,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Vai Passar,,Minha Historia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Morena De Angola,,Minha Historia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Meu Caro Amigo,,Minha Historia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Mateus Enter,Chico Science,Afrociberdelia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Samba Do Lado,Chico Science,Afrociberdelia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Um Satélite Na Cabeça,Chico Science,Afrociberdelia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Amor De Muito,Chico Science,Afrociberdelia,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Banditismo Por Uma Questa,,Da Lama Ao Caos,Latin
12,Roberto,Almeida,Brazil,roberto.almeida@riotur.gov.br,2011-08-25 00:00:00,8.91,Maracatu De Tiro Certeiro,,Da Lama Ao Caos,Latin
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Soldado Da Paz,Herbert Vianna,Acústico MTV [Live],Reggae
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Pensamento,Bino Farias/Da Gamma/Lazão/Rás Bernard,Acústico MTV [Live],Reggae
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Falar A Verdade,Bino/Da Gama/Ras Bernardo,Cidade Negra - Hits,Reggae
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Eu Também Quero Beijar,Fausto Nilo/Moraes Moreira/Pepeu Gomes,Cidade Negra - Hits,Reggae
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Felicidade Urgente,,Na Pista,Latin
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Levada do Amor (Ailoviu),Luiz Wanderley/Paulo Levi,Axé Bahia 2001,Pop
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Communication Breakdown,Jimmy Page/John Bonham/John Paul Jones,BBC Sessions [Disc 1] [Live],Rock
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,I Can't Quit You Baby(2),Willie Dixon,BBC Sessions [Disc 1] [Live],Rock
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Advance Romance,Frank Zappa,Bongo Fury,Rock
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Camisa Verde 2001,,Carnaval 2001,Soundtrack
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Mas Que Nada,Jorge Ben,Chill: Brazil (Disc 1),Latin
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Mistério da Raça,Luiz Melodia/Ricardo Augusto,Chill: Brazil (Disc 1),Latin
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Tarde Em Itapoã,Vários,Chill: Brazil (Disc 2),Latin
21,Kathy,Chase,USA,kachase@hotmail.com,2011-08-30 00:00:00,13.86,Um Jantar Pra Dois,Vários,Chill: Brazil (Disc 2),Latin
35,Madalena,Sampaio,Portugal,masampaio@sapo.pt,2011-09-07 00:00:00,0.99,Whiskey In The Jar,Traditional,Garage Inc. (Disc 1),Metal
36,Hannah,Schneider,Germany,hannah.schneider@yahoo.de,2011-09-20 00:00:00,1.98,Tuesday's Gone,Collins/Van Zandt,Garage Inc. (Disc 1),Metal
36,Hannah,Schneider,Germany,hannah.schneider@yahoo.de,2011-09-20 00:00:00,1.98,The More I See,Molaney/Morris/Roberts/Wainwright,Garage Inc. (Disc 1),Metal
38,Niklas,Schröder,Germany,nschroder@surfeu.de,2011-09-20 00:00:00,1.98,Under Pressure,Queen & David Bowie,Greatest Hits II,Rock
38,Niklas,Schröder,Germany,nschroder@surfeu.de,2011-09-20 00:00:00,1.98,I Want It All,Queen,Greatest Hits II,Rock
40,Dominique,Lefebvre,France,dominiquelefebvre@gmail.com,2011-09-21 00:00:00,3.96,Innuendo,Queen,Greatest Hits II,Rock
40,Dominique,Lefebvre,France,dominiquelefebvre@gmail.com,2011-09-21 00:00:00,3.96,Breakthru,Queen,Greatest Hits II,Rock
40,Dominique,Lefebvre,France,dominiquelefebvre@gmail.com,2011-09-21 00:00:00,3.96,Headlong,Queen,Greatest Hits II,Rock
40,Dominique,Lefebvre,France,dominiquelefebvre@gmail.com,2011-09-21 00:00:00,3.96,I'm Going Slightly Mad,Queen,Greatest Hits II,Rock
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-09-22 00:00:00,5.94,The Show Must Go On,Queen,Greatest Hits II,Rock
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-09-22 00:00:00,5.94,Hard Luck Woman,Paul Stanley,Greatest Kiss,Rock
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-09-22 00:00:00,5.94,Goin' Blind,"Gene Simmons, S. Coronel",Greatest Kiss,Rock
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-09-22 00:00:00,5.94,I Was Made For Loving You,"Paul Stanley, Vincent Poncia, Desmond Child",Greatest Kiss,Rock
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-09-22 00:00:00,5.94,Beth,"S. Penridge, Bob Ezrin, Peter Criss",Greatest Kiss,Rock
44,Terhi,Hämäläinen,Finland,terhi.hamalainen@apple.fi,2011-09-22 00:00:00,5.94,Plaster Caster,Gene Simmons,Greatest Kiss,Rock
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Playtime,,Heart of the Night,Jazz
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,J Squared,,Heart of the Night,Jazz
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Basket Case,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Jaded,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Nice Guys Finish Last,Billie Joe Armstrong -Words Green Day -Music,International Superhits,Alternative & Punk
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,River Song,David Coverdale,Into The Light,Rock
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Living On Love,Bossi/David Coverdale/Earl Slick,Into The Light,Rock
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Não Dá Mais Pra Segurar (Explode Coração),,Meus Momentos,Latin
50,Enrique,Muñoz,Spain,enrique_munoz@yahoo.es,2011-09-25 00:00:00,8.91,Eu Apenas Queria Que Voçê Soubesse,,Meus Momentos,Latin
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Um Indio,,Minha Historia,Latin
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Fora Da Ordem,,Minha Historia,Latin
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Chão De Estrelas,Orestes Barbosa-Sílvio Caldas,Minha História,Alternative & Punk
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Stormbringer,Coverdale,MK III The Final Concerts [Disc 1],Rock
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Houses Of The Holy,Jimmy Page/Robert Plant,Physical Graffiti [Disc 1],Rock
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Mangueira,Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia,Sambas De Enredo 2001,Latin
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Love Of My Life,Carlos Santana & Dave Matthews,Supernatural,Rock
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,El Farol,Carlos Santana & KC Porter,Supernatural,Rock
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Um Love,,The Best of Ed Motta,Latin
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Jeru,Miles Davis,The Essential Miles Davis [Disc 1],Jazz
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,So What,Miles Davis,The Essential Miles Davis [Disc 1],Jazz
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Black Satin,Miles Davis,The Essential Miles Davis [Disc 2],Jazz
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Blue Rythm Fantasy,,Up An' Atom,Jazz
59,Puja,Srivastava,India,puja_srivastava@yahoo.in,2011-09-30 00:00:00,13.86,Bop Boogie,,Up An' Atom,Jazz
14,Mark,Philips,Canada,mphilips12@shaw.ca,2011-10-08 00:00:00,0.99,Onde Anda Você,,Vinícius De Moraes - Sem Limite,Bossa Nova
15,Jennifer,Peterson,Canada,jenniferp@rogers.ca,2011-10-21 00:00:00,1.98,Samba Da Volta,,Vinícius De Moraes - Sem Limite,Bossa Nova
15,Jennifer,Peterson,Canada,jenniferp@rogers.ca,2011-10-21 00:00:00,1.98,Canto De Ossanha,,Vinícius De Moraes - Sem Limite,Bossa Nova
17,Jack,Smith,USA,jacksmith@microsoft.com,2011-10-21 00:00:00,1.98,Formosa,,Vinícius De Moraes - Sem Limite,Bossa Nova
17,Jack,Smith,USA,jacksmith@microsoft.com,2011-10-21 00:00:00,1.98,Minha Namorada,,Vinícius De Moraes - Sem Limite,Bossa Nova
19,Tim,Goyer,USA,tgoyer@apple.com,2011-10-22 00:00:00,3.96,Berimbau,,Vinícius De Moraes - Sem Limite,Bossa Nova
19,Tim,Goyer,USA,tgoyer@apple.com,2011-10-22 00:00:00,3.96,Pot-Pourri N.º 2,,Vinícius De Moraes - Sem Limite,Bossa Nova
19,Tim,Goyer,USA,tgoyer@apple.com,2011-10-22 00:00:00,3.96,Carta Ao Tom 74,,Vinícius De Moraes - Sem Limite,Bossa Nova
19,Tim,Goyer,USA,tgoyer@apple.com,2011-10-22 00:00:00,3.96,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),,Vozes do MPB,Latin
23,John,Gordon,USA,johngordon22@yahoo.com,2011-10-23 00:00:00,5.94,Coração do Agreste (Fafá de Belém),,Vozes do MPB,Latin
23,John,Gordon,USA,johngordon22@yahoo.com,2011-10-23 00:00:00,5.94,Romaria (Renato Teixeira),,Vozes do MPB,Latin
23,John,Gordon,USA,johngordon22@yahoo.com,2011-10-23 00:00:00,5.94,Preciso Apender a Viver Só (Maysa),,Vozes do MPB,Latin
23,John,Gordon,USA,johngordon22@yahoo.com,2011-10-23 00:00:00,5.94,Bad Moon Rising,J. C. Fogerty,"Chronicle, Vol. 1",Rock
23,John,Gordon,USA,johngordon22@yahoo.com,2011-10-23 00:00:00,5.94,Down On The Corner,J. C. Fogerty,"Chronicle, Vol. 1",Rock
